[0.300000,0.011485],[0.241811,0.001019],[0.404039,0.028723],[0.300000,0.094664],[0.370397,0.048357],[0.300000,0.072266],[0.279730,0.445275],[0.403582,0.271261],[0.392494,0.482814]
[0.238744,0.013480],[0.387514,0.027803],[0.421693,0.013656],[0.414446,0.049953],[0.300000,0.053754],[0.374226,0.066454],[0.300000,0.593810],[0.251128,0.297423],[0.300000,0.631688]
[0.386961,0.010506],[0.300000,0.012514],[0.259847,0.016771],[0.437520,0.034935],[0.300000,0.089311],[0.204885,0.033243],[0.300000,0.381971],[0.446261,0.191098],[0.378548,0.659963]
[0.300000,0.005164],[0.248047,0.005516],[0.381704,0.016538],[0.397305,0.075282],[0.285959,0.053635],[0.447627,0.064897],[0.300000,0.667328],[0.419195,0.574796],[0.300000,0.577953]
[0.300000,0.002311],[0.419208,0.021173],[0.372015,0.019547],[0.360682,0.037738],[0.212590,0.038849],[0.300000,0.084944],[0.291674,0.564985],[0.436753,0.641021],[0.300000,0.128608]
[0.400645,0.006921],[0.300000,0.005528],[0.300000,0.017887],[0.445905,0.054749],[0.353054,0.030266],[0.300000,0.041494],[0.258314,0.376121],[0.203109,0.355845],[0.374090,0.438670]
[0.393006,0.020448],[0.300000,0.001351],[0.411326,0.007411],[0.300000,0.037831],[0.375856,0.055954],[0.300000,0.076279],[0.254989,0.478917],[0.242990,0.606239],[0.428934,0.510724]
[0.284517,0.011214],[0.350335,0.006630],[0.300000,0.011189],[0.365599,0.088272],[0.421544,0.073588],[0.300000,0.061142],[0.404542,0.293888],[0.300000,0.518897],[0.218521,0.273898]
[0.300000,0.009991],[0.300000,0.016088],[0.439018,0.028156],[0.373548,0.045658],[0.300000,0.074542],[0.399421,0.061534],[0.202706,0.408317],[0.274085,0.308243],[0.417672,0.456428]
[0.300000,0.013131],[0.425317,0.016530],[0.300000,0.026121],[0.391893,0.099297],[0.404106,0.069236],[0.267488,0.054962],[0.300000,0.404153],[0.378008,0.196992],[0.212916,0.314796]
[0.300000,0.009552],[0.425920,0.011406],[0.232067,0.014482],[0.414292,0.095918],[0.398054,0.054371],[0.254973,0.097162],[0.300000,0.666805],[0.300000,0.459968],[0.357937,0.166409]
[0.374398,0.006498],[0.300000,0.027546],[0.412136,0.011679],[0.295639,0.097138],[0.370074,0.095815],[0.230046,0.054174],[0.300000,0.681510],[0.448043,0.354282],[0.300000,0.274268]
[0.354346,0.017997],[0.411351,0.028052],[0.300000,0.011770],[0.212643,0.048757],[0.380234,0.039853],[0.258023,0.058774],[0.300000,0.260159],[0.431771,0.135709],[0.300000,0.558350]
[0.388838,0.015288],[0.300000,0.005116],[0.427276,0.024207],[0.300000,0.094970],[0.385795,0.095621],[0.408900,0.093576],[0.273414,0.424096],[0.207100,0.392321],[0.300000,0.379796]
[0.300000,0.024989],[0.300000,0.014815],[0.279201,0.003928],[0.382393,0.079762],[0.300000,0.032778],[0.351136,0.061210],[0.409446,0.446141],[0.236305,0.120982],[0.404041,0.566571]
[0.438430,0.027579],[0.355043,0.027855],[0.286597,0.004692],[0.300000,0.095613],[0.423974,0.038530],[0.240668,0.095569],[0.300000,0.377213],[0.300000,0.506492],[0.389423,0.547145]
[0.427921,0.027179],[0.262812,0.011869],[0.300000,0.012273],[0.242736,0.044143],[0.372622,0.064638],[0.364215,0.099654],[0.408723,0.403856],[0.300000,0.638643],[0.300000,0.563402]
[0.227276,0.014192],[0.448771,0.005571],[0.287894,0.017490],[0.300000,0.073052],[0.350743,0.093263],[0.300000,0.032785],[0.300000,0.234242],[0.389931,0.320757],[0.412458,0.385168]
[0.427393,0.008358],[0.300000,0.022844],[0.421134,0.022074],[0.223239,0.076325],[0.375569,0.075471],[0.377164,0.065760],[0.280426,0.365059],[0.300000,0.179182],[0.300000,0.574109]
[0.300000,0.022650],[0.437277,0.007928],[0.407245,0.005912],[0.271712,0.047048],[0.300000,0.074386],[0.213110,0.044651],[0.351741,0.563001],[0.389648,0.328877],[0.300000,0.473745]
[0.392117,0.001089],[0.273291,0.010244],[0.408520,0.007159],[0.229091,0.036576],[0.383501,0.046002],[0.300000,0.056946],[0.300000,0.409858],[0.300000,0.503029],[0.410016,0.101107]
[0.246617,0.021931],[0.368235,0.021664],[0.270119,0.004873],[0.447802,0.089143],[0.300000,0.064546],[0.418866,0.038679],[0.360984,0.195563],[0.300000,0.652673],[0.300000,0.287435]
[0.387661,0.019736],[0.294000,0.017538],[0.404076,0.023042],[0.221601,0.081793],[0.300000,0.097349],[0.395570,0.057285],[0.300000,0.304437],[0.426855,0.125242],[0.300000,0.181775]
[0.257261,0.017120],[0.300000,0.011329],[0.447429,0.018082],[0.300000,0.058102],[0.394920,0.080465],[0.427788,0.050549],[0.370609,0.474384],[0.200466,0.459673],[0.300000,0.472241]
[0.207814,0.019022],[0.391790,0.023976],[0.446362,0.024688],[0.258674,0.072447],[0.351815,0.098305],[0.300000,0.037669],[0.300000,0.620783],[0.443519,0.471925],[0.300000,0.311847]
[0.357817,0.012315],[0.300000,0.004227],[0.377713,0.008578],[0.255589,0.072672],[0.300000,0.071708],[0.411214,0.077178],[0.408589,0.473617],[0.201464,0.458284],[0.300000,0.604760]
[0.300000,0.011056],[0.300000,0.005817],[0.398385,0.025454],[0.360732,0.042159],[0.436883,0.041904],[0.201990,0.073279],[0.300000,0.555306],[0.417235,0.380795],[0.271468,0.652893]
[0.300000,0.002712],[0.374791,0.011996],[0.374159,0.002694],[0.258876,0.083725],[0.240614,0.055180],[0.300000,0.077544],[0.441132,0.144541],[0.300000,0.163446],[0.439973,0.438384]
[0.300000,0.004943],[0.419626,0.021044],[0.413388,0.029421],[0.358850,0.037143],[0.222587,0.087975],[0.300000,0.044677],[0.358217,0.654716],[0.300000,0.490337],[0.255547,0.461834]
[0.300000,0.004610],[0.300000,0.026570],[0.300000,0.001516],[0.221506,0.035065],[0.401327,0.048630],[0.427261,0.072902],[0.286062,0.408487],[0.376967,0.277287],[0.387031,0.435058]
[0.291664,0.001775],[0.300000,0.023158],[0.406260,0.001320],[0.429532,0.044010],[0.246464,0.037964],[0.300000,0.061833],[0.367442,0.217060],[0.371409,0.507428],[0.300000,0.304617]
[0.437532,0.001867],[0.300000,0.013726],[0.300000,0.007375],[0.272119,0.085163],[0.411555,0.031593],[0.361664,0.084084],[0.386731,0.343382],[0.226244,0.410147],[0.300000,0.413443]
[0.300000,0.022162],[0.408729,0.024503],[0.208247,0.028098],[0.260971,0.091324],[0.423971,0.042855],[0.354572,0.063388],[0.358017,0.215659],[0.300000,0.613633],[0.300000,0.242405]
[0.300000,0.019777],[0.300000,0.015675],[0.422051,0.018056],[0.392061,0.065039],[0.300000,0.041735],[0.249565,0.088304],[0.412861,0.209864],[0.284957,0.252891],[0.389958,0.425186]
[0.428486,0.026848],[0.300000,0.027554],[0.378276,0.021865],[0.373871,0.053629],[0.300000,0.048787],[0.201372,0.047879],[0.300000,0.276964],[0.280985,0.223406],[0.440193,0.189475]
[0.351056,0.029856],[0.212539,0.023952],[0.274610,0.011419],[0.300000,0.033016],[0.441465,0.036946],[0.300000,0.048024],[0.444803,0.363778],[0.355970,0.151711],[0.300000,0.184872]
[0.279602,0.003699],[0.226799,0.006305],[0.300000,0.005899],[0.300000,0.089132],[0.439592,0.039808],[0.362564,0.085046],[0.359015,0.327236],[0.424149,0.228002],[0.300000,0.585385]
[0.300000,0.004834],[0.300000,0.022774],[0.429728,0.026011],[0.374493,0.045619],[0.351072,0.086460],[0.291126,0.097819],[0.300000,0.184388],[0.445141,0.517399],[0.239876,0.242987]
[0.300000,0.014563],[0.407637,0.008498],[0.445396,0.020429],[0.300000,0.059577],[0.353049,0.041664],[0.250511,0.091007],[0.300000,0.265634],[0.247103,0.638742],[0.372509,0.218622]
[0.300000,0.027463],[0.400443,0.020469],[0.203130,0.020138],[0.300000,0.081232],[0.396826,0.054353],[0.373139,0.052274],[0.300000,0.563264],[0.423434,0.416743],[0.252552,0.351857]
[0.397870,0.023272],[0.234404,0.008568],[0.300000,0.028856],[0.300000,0.049687],[0.296680,0.046469],[0.428648,0.030248],[0.442339,0.454698],[0.379772,0.136081],[0.300000,0.200268]
[0.300000,0.013689],[0.401545,0.009733],[0.300000,0.017030],[0.423284,0.035112],[0.294349,0.093023],[0.300000,0.067132],[0.371532,0.426724],[0.377041,0.641522],[0.246443,0.641908]
[0.394275,0.012845],[0.405458,0.015503],[0.358104,0.009424],[0.300000,0.043072],[0.411159,0.030879],[0.208990,0.053578],[0.300000,0.506764],[0.289657,0.206910],[0.300000,0.114618]
[0.283163,0.015530],[0.401058,0.010883],[0.443841,0.001324],[0.362433,0.038513],[0.372470,0.085564],[0.300000,0.048360],[0.300000,0.226133],[0.242212,0.422170],[0.300000,0.358568]
[0.426956,0.011295],[0.387271,0.016218],[0.438606,0.020321],[0.300000,0.097047],[0.222418,0.081174],[0.300000,0.065289],[0.259800,0.230567],[0.352876,0.607169],[0.300000,0.664503]
[0.200317,0.020973],[0.422528,0.013070],[0.300000,0.023234],[0.300000,0.038304],[0.261112,0.067668],[0.438847,0.069650],[0.358193,0.636707],[0.300000,0.535518],[0.355384,0.351397]
[0.413826,0.025970],[0.257885,0.029062],[0.442097,0.003800],[0.205984,0.078325],[0.300000,0.091805],[0.300000,0.033737],[0.300000,0.180010],[0.391149,0.172859],[0.357002,0.531020]
[0.300000,0.027575],[0.427053,0.023977],[0.214058,0.021425],[0.418218,0.052584],[0.300000,0.038485],[0.388444,0.031134],[0.290667,0.193175],[0.300000,0.270079],[0.354242,0.635112]
[0.300000,0.011232],[0.289738,0.011495],[0.369218,0.012631],[0.446366,0.051489],[0.409035,0.049225],[0.237542,0.033256],[0.300000,0.498004],[0.300000,0.222655],[0.362896,0.184425]
[0.380650,0.001370],[0.354275,0.023861],[0.264347,0.006183],[0.237764,0.097370],[0.300000,0.060124],[0.300000,0.060301],[0.420364,0.645876],[0.439560,0.613787],[0.300000,0.638604]
[0.354226,0.028931],[0.300000,0.027511],[0.300000,0.003025],[0.227072,0.096606],[0.412177,0.097007],[0.394208,0.037980],[0.448721,0.399011],[0.300000,0.189218],[0.253201,0.553119]
[0.449532,0.005848],[0.356323,0.024557],[0.300000,0.024288],[0.273360,0.060732],[0.219387,0.058067],[0.300000,0.065887],[0.300000,0.271441],[0.421823,0.130683],[0.390735,0.171695]
[0.300000,0.026810],[0.300000,0.017030],[0.395876,0.006584],[0.300000,0.084847],[0.406762,0.046072],[0.290136,0.053937],[0.357862,0.222775],[0.237201,0.503753],[0.435624,0.218341]
[0.369663,0.017585],[0.222847,0.021391],[0.300000,0.021655],[0.405852,0.063428],[0.257696,0.054280],[0.353582,0.037986],[0.300000,0.273825],[0.300000,0.182018],[0.446293,0.197307]
[0.378686,0.028920],[0.300000,0.028188],[0.438982,0.029888],[0.220943,0.090721],[0.300000,0.085776],[0.287443,0.094893],[0.409360,0.514177],[0.373646,0.380400],[0.300000,0.319152]
[0.442038,0.004143],[0.437287,0.028229],[0.372572,0.003831],[0.300000,0.095721],[0.300000,0.094733],[0.300000,0.065813],[0.200833,0.426842],[0.275597,0.620956],[0.366331,0.674378]
[0.354959,0.018086],[0.419752,0.029042],[0.381519,0.006874],[0.276764,0.034133],[0.407452,0.068462],[0.300000,0.073756],[0.300000,0.541764],[0.225375,0.216246],[0.300000,0.216692]
[0.300000,0.019930],[0.300000,0.014172],[0.434427,0.014231],[0.401233,0.039222],[0.231756,0.053603],[0.380677,0.051599],[0.300000,0.211390],[0.380360,0.648544],[0.289052,0.502003]
[0.300000,0.021091],[0.384137,0.028198],[0.351809,0.017935],[0.300000,0.095968],[0.410694,0.042352],[0.292857,0.039016],[0.407933,0.551985],[0.226926,0.207294],[0.300000,0.152345]
[0.434574,0.007014],[0.298611,0.002291],[0.247165,0.015572],[0.445745,0.081611],[0.300000,0.076036],[0.377794,0.050734],[0.351722,0.334896],[0.300000,0.167720],[0.300000,0.569201]
[0.300000,0.021061],[0.289949,0.010855],[0.420047,0.016441],[0.300000,0.044790],[0.353547,0.052184],[0.300000,0.085834],[0.411320,0.145131],[0.231059,0.419253],[0.383704,0.456241]
[0.300000,0.019023],[0.279039,0.010628],[0.300000,0.007253],[0.442734,0.092165],[0.240313,0.077979],[0.402345,0.052456],[0.371063,0.139635],[0.368143,0.392866],[0.300000,0.181104]
[0.434859,0.005036],[0.300000,0.010972],[0.300000,0.017224],[0.353888,0.061776],[0.389681,0.091328],[0.300000,0.077621],[0.257117,0.160735],[0.421703,0.654878],[0.208067,0.305883]
[0.300000,0.011834],[0.359997,0.023064],[0.443236,0.013797],[0.277964,0.050567],[0.300000,0.086697],[0.244214,0.060660],[0.391783,0.262445],[0.419157,0.583159],[0.300000,0.675767]
[0.300000,0.020462],[0.434276,0.022063],[0.300000,0.029939],[0.351847,0.061573],[0.351456,0.056994],[0.267321,0.062246],[0.234614,0.353229],[0.300000,0.170055],[0.443252,0.257801]
[0.300000,0.002843],[0.291583,0.018431],[0.210237,0.025583],[0.419170,0.076312],[0.356879,0.045329],[0.300000,0.079672],[0.441037,0.580266],[0.300000,0.242914],[0.392743,0.510918]
[0.300000,0.001992],[0.383072,0.011350],[0.440099,0.004054],[0.300000,0.078092],[0.438272,0.056188],[0.300000,0.096687],[0.242458,0.320579],[0.269600,0.196342],[0.358129,0.120559]
[0.215329,0.027388],[0.377823,0.007071],[0.264772,0.014555],[0.300000,0.094790],[0.300000,0.070572],[0.300000,0.062191],[0.440482,0.409676],[0.417913,0.686774],[0.399071,0.506583]
[0.366949,0.023151],[0.429250,0.024534],[0.300000,0.007432],[0.210433,0.034682],[0.402438,0.045019],[0.291959,0.064767],[0.390527,0.397528],[0.300000,0.594982],[0.300000,0.331065]
[0.221059,0.015257],[0.294835,0.029918],[0.382451,0.015649],[0.300000,0.049260],[0.300000,0.052304],[0.408879,0.096721],[0.300000,0.516194],[0.391816,0.607466],[0.425409,0.185197]
[0.300000,0.024549],[0.243130,0.001309],[0.264720,0.006161],[0.300000,0.058179],[0.402484,0.095532],[0.351333,0.052618],[0.423837,0.603403],[0.351076,0.477460],[0.300000,0.131759]
[0.300000,0.005164],[0.300000,0.022138],[0.425623,0.011196],[0.351453,0.062445],[0.375441,0.038245],[0.300000,0.085063],[0.440855,0.603566],[0.288939,0.571524],[0.245081,0.335385]
[0.300000,0.006898],[0.290022,0.026083],[0.300000,0.006499],[0.440109,0.064576],[0.300000,0.072927],[0.360828,0.082146],[0.224010,0.628977],[0.442948,0.153271],[0.392884,0.646965]
[0.363918,0.010675],[0.426269,0.015347],[0.403917,0.023721],[0.395742,0.062813],[0.300000,0.097157],[0.297606,0.061148],[0.300000,0.527720],[0.300000,0.643642],[0.243100,0.200604]
[0.300000,0.022134],[0.300000,0.020540],[0.394585,0.002547],[0.274859,0.073140],[0.414058,0.092661],[0.201337,0.061551],[0.387960,0.666698],[0.300000,0.405616],[0.430182,0.660875]
[0.300000,0.018412],[0.300000,0.019249],[0.397900,0.024292],[0.443162,0.085630],[0.244648,0.056131],[0.441789,0.081018],[0.375647,0.511524],[0.290768,0.120703],[0.300000,0.529186]
[0.363869,0.016995],[0.435101,0.022140],[0.373940,0.020146],[0.300000,0.057997],[0.232930,0.085760],[0.446541,0.094579],[0.300000,0.330979],[0.300000,0.452032],[0.266999,0.587168]
[0.425748,0.007013],[0.300000,0.018947],[0.391480,0.024990],[0.295376,0.032882],[0.377023,0.044028],[0.300000,0.053573],[0.425044,0.247188],[0.213243,0.296463],[0.300000,0.656114]
[0.300000,0.001629],[0.363963,0.021740],[0.300000,0.005572],[0.300000,0.060203],[0.209853,0.088632],[0.257575,0.079594],[0.399167,0.363730],[0.414141,0.360944],[0.417791,0.449887]
[0.386673,0.026594],[0.430100,0.028519],[0.228258,0.029194],[0.359478,0.088271],[0.300000,0.066735],[0.300000,0.064078],[0.418313,0.381269],[0.300000,0.566210],[0.297444,0.484277]
[0.422028,0.020571],[0.213356,0.025564],[0.300000,0.004264],[0.267251,0.089879],[0.300000,0.042771],[0.403724,0.067820],[0.300000,0.604894],[0.359542,0.544471],[0.363167,0.502234]
[0.300000,0.014530],[0.399911,0.001872],[0.300000,0.024785],[0.300000,0.065825],[0.354260,0.088368],[0.275306,0.042409],[0.230180,0.221136],[0.402928,0.625449],[0.412085,0.494387]
[0.300000,0.019034],[0.358700,0.021079],[0.300000,0.028221],[0.300000,0.081185],[0.242819,0.032830],[0.404436,0.068284],[0.296418,0.217158],[0.375712,0.507837],[0.408811,0.633256]
[0.390057,0.022990],[0.300000,0.008952],[0.300000,0.015028],[0.362636,0.049531],[0.268386,0.036820],[0.300000,0.091636],[0.429655,0.191302],[0.240633,0.253676],[0.447119,0.327871]
[0.377618,0.026622],[0.443206,0.020330],[0.239624,0.025959],[0.300000,0.059321],[0.407722,0.093111],[0.253672,0.077380],[0.300000,0.127305],[0.300000,0.281109],[0.385018,0.111455]
[0.300000,0.029965],[0.290071,0.010692],[0.399914,0.014107],[0.366486,0.065853],[0.410064,0.062921],[0.300000,0.067885],[0.300000,0.282146],[0.409455,0.149630],[0.228441,0.386803]
[0.443135,0.022373],[0.359404,0.018763],[0.282771,0.014773],[0.300000,0.096901],[0.427635,0.030104],[0.300000,0.065329],[0.388069,0.241929],[0.300000,0.449959],[0.242790,0.323290]
[0.218282,0.019888],[0.404351,0.005207],[0.256482,0.022746],[0.401884,0.095033],[0.369065,0.083347],[0.300000,0.078362],[0.300000,0.681816],[0.393636,0.445649],[0.300000,0.120270]
[0.355735,0.015272],[0.358224,0.012213],[0.300000,0.022202],[0.300000,0.040378],[0.216767,0.083487],[0.300000,0.060854],[0.400529,0.393720],[0.252147,0.271580],[0.413632,0.488419]
[0.367828,0.016481],[0.300000,0.024291],[0.392850,0.023247],[0.432067,0.084861],[0.213166,0.058793],[0.447367,0.050143],[0.287686,0.426912],[0.300000,0.255122],[0.300000,0.276341]
[0.214081,0.017036],[0.361582,0.009653],[0.433683,0.010303],[0.268726,0.094222],[0.408944,0.049492],[0.300000,0.047260],[0.382110,0.421229],[0.300000,0.141129],[0.300000,0.418245]
[0.409442,0.007115],[0.300000,0.005544],[0.357924,0.014581],[0.221212,0.096722],[0.422578,0.084727],[0.300000,0.092398],[0.265637,0.108077],[0.384554,0.108062],[0.300000,0.448429]
[0.449993,0.012470],[0.300000,0.022679],[0.241904,0.025530],[0.300000,0.073792],[0.391859,0.033188],[0.406041,0.092884],[0.273996,0.550749],[0.300000,0.541825],[0.388187,0.450585]
[0.251103,0.004092],[0.214537,0.012572],[0.300000,0.029885],[0.300000,0.070471],[0.445309,0.069400],[0.352037,0.037501],[0.408171,0.286907],[0.374085,0.554451],[0.300000,0.591663]
[0.300000,0.006131],[0.446198,0.020570],[0.392593,0.024739],[0.426797,0.043562],[0.376204,0.095333],[0.287636,0.035502],[0.300000,0.499287],[0.300000,0.292363],[0.244127,0.506444]
[0.300000,0.024926],[0.423608,0.002288],[0.251095,0.017423],[0.363655,0.047911],[0.403899,0.098458],[0.378226,0.062666],[0.212141,0.467012],[0.300000,0.260522],[0.300000,0.216125]
[0.419158,0.009136],[0.300000,0.006168],[0.234378,0.007248],[0.269366,0.069058],[0.430038,0.065587],[0.360756,0.039534],[0.300000,0.186073],[0.300000,0.277775],[0.362986,0.271724]
[0.300000,0.020348],[0.300000,0.007698],[0.379234,0.007620],[0.300000,0.041137],[0.369238,0.032630],[0.447222,0.081626],[0.288835,0.234824],[0.427841,0.220727],[0.241148,0.651535]
[0.300000,0.019435],[0.426082,0.022561],[0.300000,0.022175],[0.223336,0.087090],[0.439609,0.063942],[0.300000,0.051225],[0.255090,0.480827],[0.360281,0.171844],[0.384358,0.428682]
[0.225349,0.014515],[0.300000,0.004133],[0.446115,0.001953],[0.414746,0.090673],[0.300000,0.082614],[0.381795,0.090576],[0.265545,0.222513],[0.368598,0.146899],[0.300000,0.233917]
[0.448781,0.017483],[0.391264,0.024763],[0.407117,0.009281],[0.300000,0.084824],[0.258762,0.044663],[0.300000,0.099751],[0.203041,0.533659],[0.300000,0.524293],[0.389249,0.319459]
[0.409078,0.017262],[0.200339,0.013439],[0.300000,0.029464],[0.300000,0.045190],[0.283710,0.075263],[0.384444,0.033330],[0.396079,0.385191],[0.439903,0.271754],[0.300000,0.522668]
[0.217574,0.018883],[0.300000,0.001475],[0.405860,0.002907],[0.300000,0.084754],[0.388700,0.096584],[0.255250,0.039131],[0.366208,0.149160],[0.300000,0.549797],[0.411108,0.141889]
[0.424164,0.020514],[0.266145,0.016321],[0.355890,0.019202],[0.300000,0.055064],[0.368732,0.067778],[0.300000,0.085352],[0.429026,0.405008],[0.300000,0.589863],[0.232013,0.564957]
[0.215008,0.023009],[0.402362,0.016899],[0.389003,0.023831],[0.441492,0.098468],[0.300000,0.094556],[0.300000,0.086878],[0.300000,0.526636],[0.278833,0.242952],[0.396207,0.406774]
[0.359546,0.026478],[0.267799,0.010855],[0.406848,0.008975],[0.300000,0.094400],[0.390279,0.053309],[0.432905,0.075796],[0.300000,0.538765],[0.207734,0.568306],[0.300000,0.542532]
[0.300000,0.003015],[0.300000,0.021011],[0.300000,0.005864],[0.409292,0.036258],[0.359316,0.043535],[0.229291,0.031245],[0.400645,0.604354],[0.376955,0.141877],[0.251331,0.553617]
[0.358344,0.028046],[0.441904,0.026095],[0.295904,0.011533],[0.204829,0.094097],[0.300000,0.045474],[0.384896,0.033647],[0.300000,0.614081],[0.300000,0.312172],[0.440942,0.257100]
[0.397173,0.023450],[0.202987,0.029958],[0.300000,0.013506],[0.389795,0.046123],[0.417566,0.073417],[0.429667,0.098901],[0.300000,0.155701],[0.300000,0.286023],[0.269568,0.368853]
[0.209741,0.019820],[0.352609,0.027753],[0.300000,0.027668],[0.403848,0.063152],[0.294511,0.074832],[0.300000,0.043569],[0.421685,0.350573],[0.300000,0.678486],[0.399021,0.405058]
[0.300000,0.024103],[0.253600,0.027198],[0.300000,0.016894],[0.382643,0.076267],[0.365270,0.082176],[0.407151,0.060893],[0.421115,0.331942],[0.300000,0.620441],[0.209013,0.478081]
[0.300000,0.023786],[0.358359,0.002666],[0.366036,0.001378],[0.300000,0.066323],[0.418040,0.082319],[0.447901,0.048372],[0.300000,0.142881],[0.285176,0.613557],[0.211990,0.421133]
[0.300000,0.025326],[0.403643,0.019644],[0.401829,0.012033],[0.377425,0.031183],[0.272931,0.052079],[0.300000,0.079097],[0.300000,0.448691],[0.214044,0.478883],[0.354473,0.535439]
[0.417120,0.003551],[0.282095,0.015509],[0.300000,0.020097],[0.234646,0.050646],[0.417076,0.061144],[0.300000,0.030060],[0.300000,0.559666],[0.369427,0.520557],[0.359020,0.482637]
[0.300000,0.012086],[0.300000,0.029846],[0.382066,0.011130],[0.273855,0.075668],[0.437264,0.072273],[0.300000,0.058389],[0.203385,0.102310],[0.409575,0.203476],[0.399717,0.161951]
[0.300000,0.024521],[0.300000,0.015392],[0.271281,0.010312],[0.300000,0.075733],[0.384754,0.060599],[0.377061,0.041194],[0.236451,0.185257],[0.441788,0.327097],[0.412270,0.379048]
[0.233061,0.003710],[0.391142,0.012877],[0.300000,0.002633],[0.418786,0.043921],[0.300000,0.086328],[0.395739,0.078951],[0.300000,0.236908],[0.420573,0.373296],[0.250920,0.497825]
[0.300000,0.029119],[0.400415,0.023313],[0.282456,0.018702],[0.369098,0.076371],[0.300000,0.059217],[0.229102,0.096946],[0.300000,0.499803],[0.354153,0.234208],[0.419881,0.683865]
[0.351955,0.024447],[0.300000,0.003744],[0.241501,0.029632],[0.300000,0.082063],[0.300000,0.031031],[0.449358,0.088487],[0.292543,0.359869],[0.373261,0.317080],[0.443693,0.126493]
[0.397018,0.005839],[0.277706,0.014162],[0.377515,0.028568],[0.300000,0.086574],[0.425097,0.075677],[0.300000,0.095802],[0.300000,0.689904],[0.235021,0.321009],[0.443971,0.549759]
[0.376987,0.004668],[0.253472,0.019096],[0.205284,0.022933],[0.300000,0.072888],[0.300000,0.039219],[0.300000,0.030514],[0.410886,0.300711],[0.389434,0.447238],[0.449998,0.160327]
[0.300000,0.019439],[0.448944,0.004512],[0.257022,0.024311],[0.245594,0.049557],[0.417800,0.074680],[0.300000,0.060830],[0.369929,0.160727],[0.359926,0.121250],[0.300000,0.624086]
[0.364582,0.023067],[0.436788,0.002114],[0.419521,0.021836],[0.300000,0.081508],[0.218568,0.045862],[0.389442,0.082635],[0.300000,0.119239],[0.300000,0.260334],[0.262615,0.257320]
[0.433198,0.003745],[0.300000,0.007454],[0.300000,0.024898],[0.413002,0.034990],[0.300000,0.056798],[0.352873,0.096384],[0.238605,0.468242],[0.292894,0.113476],[0.385976,0.606067]
[0.359452,0.012228],[0.402770,0.017145],[0.404721,0.023521],[0.383873,0.077369],[0.242180,0.041316],[0.300000,0.086187],[0.300000,0.660331],[0.255539,0.643842],[0.300000,0.298798]
[0.403925,0.004216],[0.444501,0.003885],[0.370329,0.023364],[0.299306,0.099693],[0.213041,0.076276],[0.300000,0.052959],[0.300000,0.152850],[0.300000,0.630824],[0.385402,0.695886]
[0.300000,0.019907],[0.300000,0.027291],[0.300000,0.015684],[0.242356,0.061289],[0.272587,0.047448],[0.383703,0.030612],[0.398387,0.289045],[0.419221,0.572357],[0.410380,0.433741]
[0.359704,0.010268],[0.300000,0.020435],[0.231476,0.027425],[0.432025,0.040576],[0.297510,0.051728],[0.300000,0.044314],[0.414620,0.356780],[0.300000,0.509517],[0.378840,0.351945]
[0.443879,0.029485],[0.237280,0.009448],[0.300000,0.009804],[0.376457,0.079075],[0.422310,0.081979],[0.355032,0.041325],[0.281849,0.184126],[0.300000,0.546918],[0.300000,0.173329]
[0.300000,0.001029],[0.217849,0.002245],[0.394390,0.019770],[0.300000,0.040131],[0.428900,0.066511],[0.445148,0.058070],[0.250968,0.423850],[0.300000,0.135725],[0.369920,0.143009]
[0.227530,0.009022],[0.300000,0.015218],[0.360353,0.013781],[0.414340,0.073429],[0.352867,0.051744],[0.300000,0.067221],[0.300000,0.505045],[0.424037,0.549091],[0.286829,0.107344]
[0.443766,0.001594],[0.300000,0.022350],[0.300000,0.003843],[0.402271,0.067627],[0.372405,0.075360],[0.300000,0.066458],[0.387992,0.569442],[0.262629,0.125713],[0.236743,0.187102]
[0.231600,0.005284],[0.427828,0.004663],[0.300000,0.019542],[0.300000,0.094335],[0.268190,0.060928],[0.407736,0.058758],[0.395950,0.135626],[0.362383,0.609680],[0.300000,0.365964]
[0.251786,0.029148],[0.421913,0.011904],[0.378921,0.005674],[0.351455,0.055884],[0.300000,0.095741],[0.243754,0.095854],[0.300000,0.327671],[0.423731,0.433671],[0.300000,0.493059]
[0.300000,0.029853],[0.375593,0.012958],[0.300000,0.020810],[0.447774,0.094028],[0.360119,0.049341],[0.268854,0.093993],[0.421676,0.119444],[0.300000,0.438267],[0.243858,0.181378]
[0.300000,0.018907],[0.300000,0.009014],[0.288626,0.007103],[0.405665,0.070927],[0.300000,0.075902],[0.379457,0.089817],[0.244135,0.699688],[0.443314,0.270415],[0.382757,0.163421]
[0.401703,0.013170],[0.386961,0.014545],[0.286806,0.004982],[0.300000,0.094567],[0.300000,0.068205],[0.409332,0.062438],[0.218387,0.354766],[0.373505,0.283854],[0.300000,0.659154]
[0.241043,0.004116],[0.443698,0.015152],[0.375791,0.018410],[0.394774,0.046079],[0.252707,0.038738],[0.300000,0.068115],[0.413216,0.563771],[0.300000,0.487891],[0.300000,0.579366]
[0.408478,0.001454],[0.300000,0.002765],[0.300000,0.001595],[0.356513,0.077948],[0.300000,0.097517],[0.359258,0.038332],[0.435430,0.128120],[0.241585,0.588731],[0.250298,0.611895]
[0.445975,0.017729],[0.300000,0.022711],[0.375397,0.007789],[0.252070,0.095560],[0.300000,0.041843],[0.415783,0.066022],[0.300000,0.602734],[0.373593,0.162521],[0.231124,0.478029]
