1763,1315,1319,4667,5405,2543,7944,7484,7360
933,1782,1187,2778,5384,5055,7573,7526,6024
1428,1840,789,4682,2547,4588,6618,7942,7578
2298,1617,2202,4893,4455,4501,6980,5976,6477
1165,1243,226,4824,4355,5366,7358,5938,7792
1400,1496,1422,3253,4485,4014,6499,6877,6109
2440,231,1475,2881,4631,4296,5906,6587,6302
936,353,1495,3362,3611,3727,7396,6534,6592
1457,651,1586,4409,4840,2683,6390,7497,6931
1145,2428,111,3455,4803,4997,6709,7635,6034
401,1726,549,3508,3439,4747,7716,6876,7853
2477,2408,705,3972,2774,2975,5852,6768,7448
1288,570,749,3593,5102,4065,6893,6903,5781
1104,1870,2401,2724,3648,5324,7540,7130,7995
697,1101,1985,4556,3090,5378,5812,6770,5915
1061,174,1172,5371,3933,4987,6582,5841,7060
1397,2455,394,3770,5346,4747,6400,7776,7623
1959,2228,1953,2656,4975,5048,6543,7683,5991
765,1784,2194,4696,3956,3932,5816,5998,6852
1128,953,619,5372,5083,3150,7954,5704,6943
885,730,2148,3282,2752,5499,6744,7429,5991
2241,1364,212,3647,4696,3808,7310,6101,7455
1277,1009,1695,2562,3368,5130,7738,5702,7322
2162,1258,1522,3998,2910,4739,6546,7726,7299
1469,1741,1919,5587,5220,4455,7844,7392,6773
296,986,1511,3691,2955,5632,7787,5813,7599
999,912,2289,5486,4571,2510,6910,5805,7296
701,1400,202,4624,2842,3610,6853,6043,7829
750,1642,1607,3613,2894,4250,6862,6373,7115
1842,960,2119,4605,4554,3276,5733,7598,6012
945,1895,2413,2701,3044,2920,5957,7941,6246
1582,1737,1863,2813,5323,3283,7749,6541,6800
2466,551,712,2737,5608,3111,7688,7734,6661
438,230,1182,5137,3463,2998,6731,6334,7188
2337,1568,995,5319,4318,4038,7666,7588,6335
1611,689,1642,3681,3557,4252,5803,7634,7387
2075,1510,1962,5609,4330,3688,6688,6936,7540
797,600,1007,3475,4214,4441,6325,6923,7934
334,1132,419,4782,4323,5268,6188,5839,6596
850,2185,1652,3258,3970,4102,6336,7510,7175
1534,1353,640,4637,4666,5314,7039,7010,7307
748,183,859,4724,2943,2760,5982,6461,7102
1754,2337,1757,4141,4178,4090,6179,6829,6590
522,1531,756,3470,4009,3149,6173,6253,7223
706,1075,946,5378,5053,3241,7319,5880,6340
1998,1121,1434,4088,4173,5579,6644,5723,7977
2017,1212,1543,5400,3962,2902,7158,6518,6241
1259,943,1025,3743,2875,3887,6664,7426,7370
1183,633,1239,4742,4850,2722,7111,7454,6772
2331,2185,356,4425,3033,3628,5957,6851,6041
1390,204,552,4107,5262,3724,6314,6467,7422
511,1497,1170,2823,2928,2958,7718,7977,6875
1518,459,985,4601,3870,2766,6187,6283,5831
373,1669,192,3112,4062,5408,6220,6008,7118
1083,1060,673,4181,2628,5013,6832,6625,6445
770,1400,2049,2953,4562,4293,7397,6767,6544
1616,1095,1530,5284,4358,4164,6264,6919,6122
2223,1992,727,2674,4433,3430,6494,6650,6767
426,1594,1470,4377,4972,2942,7859,7268,6938
1075,1675,1283,3727,2575,3978,6003,7076,7873
419,665,360,5027,3439,3549,5878,7647,6639
284,585,1722,4897,3721,3523,6615,6929,7584
1356,2281,717,4133,4919,3654,7333,6869,6515
138,2402,310,3543,3432,3062,6346,6543,6916
1167,2018,1147,5348,3481,5549,6895,6249,7223
602,2244,341,3983,4869,2626,5808,6675,7931
415,1612,1022,5289,5174,5241,6856,6944,6707
1031,2359,1140,3129,3042,5608,5953,5796,5936
2303,2383,664,4518,3992,3003,6419,6529,7369
561,2390,1369,3739,4869,2597,7308,7099,6578
764,2034,2292,2698,3506,3011,5786,5789,7547
1151,326,961,3437,2820,3079,5742,6732,7005
813,887,789,3211,3049,3749,5982,6932,7528
713,403,2007,4179,3686,4831,6102,6056,7058
1008,1721,1803,3986,5565,2774,6010,6542,6813
509,1934,487,3042,5524,4719,7175,6304,5937
1952,897,2407,3827,4814,4420,6777,7766,6736
1083,104,1253,3136,4246,5594,7653,7628,6862
2040,1596,1705,3462,3137,4781,6651,6231,6986
2289,1872,2437,3814,4304,2878,7820,6726,6352
780,1241,1702,3578,5049,5325,6460,5779,7863
1490,206,2198,4975,2653,4084,6070,7519,6514
2277,2110,880,4959,3302,3484,6871,7013,7127
532,1654,1164,3919,4464,4485,7322,6241,7337
1831,2236,1899,4208,5221,2784,6883,7220,7698
1633,918,2320,3151,3425,3416,7865,7430,6492
918,1297,2094,4350,4005,3968,6680,6855,7295
435,1518,2268,4883,5255,4670,7249,7173,7366
1355,189,1929,3631,2895,4377,7930,6563,7935
2363,729,425,2999,3631,5388,7805,7984,5821
979,2155,1326,4076,3720,3500,6952,5893,5987
1528,871,594,3036,4804,5345,7231,6710,7481
2258,1370,913,5108,5285,3666,6903,7623,7197
918,2376,801,5473,4838,4465,7969,6712,6628
1524,834,183,5678,2764,5563,6046,6649,6600
794,1619,522,4856,4859,5593,7436,6233,6394
560,1286,108,4632,3016,2998,7818,7400,5703
588,1357,2094,4314,3781,2772,6228,7979,6342
2415,1408,1387,5399,4306,3469,7565,6855,7006
1492,1802,321,3222,4298,4944,7797,6754,5902
1193,738,1925,2802,5402,3853,6272,6719,6852
603,586,1977,3606,4491,4818,6166,6212,5760
244,1018,1177,5226,5539,5359,5828,6826,6759
407,332,918,3305,3591,5448,6599,7629,6724
1588,547,969,2961,4353,5267,6553,5971,6036
1358,1827,1035,3415,5392,3585,7676,6608,6839
1549,539,2019,5700,4302,3992,7085,6129,7164
1054,1444,1952,3701,3736,3806,7888,6413,7197
1548,1225,2401,4530,5067,4045,6019,5820,7273
310,1872,2346,3575,2535,2547,6523,5706,6381
887,1156,1091,3186,2788,2804,6104,6533,7474
738,544,1859,3373,3519,4967,6642,5753,7134
1093,103,1622,4357,4782,2789,7210,6156,7759
204,1583,281,4768,5389,2931,7872,7870,7205
1538,110,319,4994,3324,2713,7816,7110,7219
626,192,1155,4339,5098,4440,7772,7070,7484
750,2344,398,3430,4649,3126,5859,6429,5777
231,291,1735,4901,5281,3685,7492,7804,6580
501,1978,1024,5415,5091,5510,7545,6257,6506
904,1684,2335,2667,5657,4423,7364,6387,6264
939,1254,752,4606,4327,5612,6441,6825,6893
975,993,1455,4197,4496,4434,6896,6854,7438
242,2042,1686,2896,5168,3492,7006,7760,7150
1365,2259,1052,2514,3534,5407,5741,6979,7363
520,1271,427,3699,2505,3501,7976,6177,7646
547,112,1184,2733,4413,2570,7623,6905,7739
716,1806,1271,3691,3134,4641,5723,7950,6576
1861,2021,1775,5048,5291,3102,6324,5852,5942
2460,1100,1043,2516,3538,5462,5950,6587,6598
2201,981,1537,2579,4024,2796,7141,6420,5859
1369,1105,1693,3471,3920,4146,5825,7546,6036
2173,883,1819,5043,3851,5029,5754,7401,6921
732,1423,897,4657,2514,2844,6744,7832,6720
2061,2475,1025,5284,4380,3022,6324,7970,7506
1302,2010,509,3330,2930,5275,6309,7041,7343
755,389,926,3674,3980,3835,6060,6635,7207
173,2394,1391,4837,4838,2653,6332,7459,6698
459,2343,171,3073,4950,3317,7076,7579,6167
2234,1696,1298,2518,2958,4260,6312,6115,5808
1592,1799,2211,4702,3614,3087,5742,7883,6845
664,1786,1758,5411,5194,2787,6304,7781,5911
1885,1987,2188,3650,4113,5128,6167,6177,6995
248,1121,2388,3443,5461,4850,6135,6475,7459
338,1041,1775,3666,2855,4312,5726,7028,7188
2411,1997,2348,2959,4032,2812,7961,7545,7801
695,281,726,2757,3690,5421,6105,7754,6637
1474,2074,130,4051,3801,4262,7724,5885,6977
2360,1552,768,4501,5023,2632,5855,7888,6725
141,1961,1731,5043,3718,5597,7125,6715,6487
1077,1801,188,4943,2899,3545,6571,7267,6435
1355,1266,1621,3238,2883,3543,6481,5773,6542
1130,486,1155,2769,3503,4857,6136,5949,6965
2439,1138,2228,4952,3801,4310,7710,6824,6916
1944,784,1786,4655,2704,4049,7622,7969,6673
2456,437,2459,4226,4421,4862,5933,6541,7115
962,1273,1431,4968,4643,3744,7404,6106,6519
2096,847,1807,3317,3558,5502,5707,7902,6604
2283,1473,1812,2578,3267,4251,6332,6329,7360
1267,1784,503,4032,2965,4480,7665,6544,7944
2250,1850,696,4005,5532,4276,6480,6275,6767
1265,1183,1603,5465,4960,3381,7976,6305,6442
1225,677,2301,4807,4432,3004,5901,6523,7452
2045,370,708,5581,3351,5503,6797,6833,6850
600,2448,625,3981,4708,4088,6128,7746,6591
1563,2069,699,3139,4629,2927,6261,6632,6943
2384,2169,2055,3823,3535,4405,6200,5768,7038
2242,273,2188,4055,4164,3896,7499,6699,6242
1178,1685,1293,5391,2650,2643,6221,7560,7628
1070,1248,457,3087,3007,3141,6254,6779,7593
1693,258,2085,4988,4009,5295,6557,5765,6538
2321,2168,786,3788,3053,3983,5986,7766,6384
189,234,241,4761,4669,3184,7239,6720,7606
1402,1888,105,2566,3633,4372,7360,7398,7070
1134,164,2346,2595,2707,5682,6930,6197,7644
1582,1272,1009,3822,5631,3946,7968,6090,6081
2329,798,879,3597,5696,2569,7250,7224,7579
1979,2024,538,5499,5325,3983,7275,6851,7498
370,1900,144,3450,3102,5281,6661,7110,5709
646,1161,1937,3056,2906,4577,6494,7452,5853
527,2350,1386,2726,4287,2788,6648,5769,6151
500,2335,1100,3563,3037,2986,6624,5967,6481
1349,2431,132,4515,2936,4578,6513,6815,7739
393,1034,1904,3341,4967,3791,7572,7435,7232
486,2388,2445,4017,4466,3293,7435,7353,7198
455,1524,777,5451,4530,4659,7766,7792,7086
547,2234,1237,4418,3445,4230,6952,7711,6406
656,682,210,4327,5288,5367,6664,7368,7197
448,1674,452,2828,5343,5470,6685,7943,7090
488,1780,753,4580,4707,2759,6559,6646,5878
308,579,527,4680,3933,3421,6936,7585,6113
1272,2388,175,2601,5441,4862,6304,7495,6875
1348,1488,940,5427,2698,3587,7929,5779,6624
438,1154,2069,3023,3996,4927,6661,6803,7480
1423,1125,1522,5696,2543,4995,7308,5957,7180
558,1286,106,4795,4470,5467,6486,7732,5969
1666,497,2480,4677,4667,5545,6884,6681,5799
451,945,196,2587,4831,4493,5757,6247,6793
538,2245,505,2670,4797,4673,7840,6666,6793
387,1523,1161,5490,3269,3737,6738,6386,5784
1835,1133,1348,4924,5148,3837,6151,7942,7665
1425,615,620,5479,4134,5493,6432,6925,7991
939,2461,1095,2961,4154,4255,7010,6326,6866
363,1425,813,2858,4727,3463,6604,7919,5832
922,2473,2282,3158,3869,4542,6413,6264,7332
1329,2260,471,5207,3158,4140,6981,7670,7732
1045,1591,1498,4865,5636,3260,7052,7156,7256
504,1212,480,4474,4192,3458,7293,7655,6078
511,1190,1671,3997,3360,4006,7126,7217,7143
440,1303,401,5392,5204,2917,5935,5936,7538
877,2034,1650,3474,2790,4086,5868,5805,7544
282,1941,1902,4948,5207,5151,7516,6827,7741
2281,295,1506,3172,4112,4273,6917,7418,6904
1026,295,470,5355,3773,3075,6540,6533,5967
1448,1438,1374,5032,4445,3903,6242,7884,7042
2311,1236,514,2978,5390,5498,7600,7382,6911
2306,1712,2092,3428,4660,2926,6726,7789,6172
316,1988,167,3679,5472,3982,6793,6665,6712
1586,1965,1053,3665,4760,5239,5873,6696,5909
334,139,2012,5186,4845,3449,7592,5941,6694
1822,627,643,3671,3994,5439,6611,7352,6011
2308,2472,1254,4570,4286,2627,7944,6906,5790
2235,1297,2201,3586,2907,3144,7141,7643,7802
685,2427,1948,4773,3158,2769,5842,7118,6688
488,458,100,3197,5167,4080,7577,7272,7032
165,2016,846,2565,3606,4776,6211,7322,6549
2012,1428,711,5119,3678,5468,6489,7897,6331
271,2341,1756,3767,5674,3122,7981,7445,7386
1128,975,1232,4695,4359,5271,7938,6109,7969
2196,1451,1171,3086,3050,2523,5707,6509,6012
1146,1925,1220,2943,3056,3267,6581,7822,6840
1118,948,783,3988,5079,3119,7564,6709,5838
1989,210,1442,3345,5022,3586,7951,7812,7740
1171,1964,266,2805,5480,5080,7932,6505,6209
2325,346,2434,5497,2720,3281,7864,6296,6454
618,105,2424,4291,4795,3534,6711,6887,5888
612,1509,297,2886,2642,4596,5883,7602,6705
1824,1652,787,3809,4666,4568,5740,6174,7941
1704,370,1186,4124,3043,4610,6879,6670,7146
1704,1418,2146,3703,4768,5550,7632,6820,7225
114,148,357,3492,3671,4506,6922,7792,7720
742,1734,525,3317,4888,3971,6548,5818,7272
1463,810,1774,2980,2629,4228,6244,7369,7254
600,963,1767,4507,5497,4262,7588,6751,6169
245,1177,1142,3345,4526,5037,7543,6518,6364
2432,380,770,4479,3816,4822,7173,7390,5791
542,2202,2011,4912,5364,4797,6813,6687,7775
2429,311,2367,3872,3928,4176,6190,6016,6002
1607,2430,757,3904,4100,2871,6382,7234,6993
2305,611,574,5682,3142,5154,5780,6842,7448
1083,311,1027,3481,2858,3678,5930,6761,6877
265,1174,302,2849,4095,2853,7026,6573,6828
441,889,1860,4258,5675,2977,7329,6256,7128
2364,1548,1947,4782,4842,3589,6835,7893,6214
1423,2050,1090,4501,2729,3087,7897,7061,7070
900,1617,1311,4960,4783,4873,6005,6913,7965
2412,480,268,4703,5532,4263,7174,7099,7563
498,1760,1652,5115,4414,3662,6375,6483,5970
2363,1379,2344,3040,3210,4704,6008,7528,6764
165,753,422,2856,3801,3794,6363,5924,6102
360,599,1481,2908,5321,3136,6933,6652,7759
1728,316,2147,4053,5545,4447,5884,6062,7858
1402,2226,311,4909,5685,4144,7493,7048,6575
1742,755,1458,3419,4436,3621,6997,7785,7239
1621,1223,1999,4454,2756,4817,5714,7753,7429
1676,2101,1397,5034,3847,3103,7915,6965,6499
667,494,2148,2897,5630,5137,5818,5913,7826
677,722,734,4776,2505,4568,6886,5934,5880
2150,2362,712,4029,4088,2620,7657,6788,6050
1657,1479,795,4246,4186,5419,7479,6094,6092
1850,632,1353,2687,5101,3149,7768,6772,7398
1553,932,1448,4230,2945,5306,7440,7452,6477
1411,2236,1177,3043,4127,3764,7906,7704,7226
1566,2372,1103,5006,3353,4178,6211,6401,7893
1940,1305,568,5142,3637,5076,6782,7105,6119
699,988,732,5299,5173,4864,6551,6552,6974
1675,1995,771,5464,5628,3985,7713,6096,5745
206,1723,515,5511,2547,4969,5832,7769,7433
370,1219,216,5465,4262,3848,5872,6556,6889
1428,1237,311,5428,2589,4699,6219,6670,6519
304,307,1092,4255,3645,3165,6333,7315,7959
1590,1485,456,3999,3631,3646,6955,6809,7427
1716,564,884,3606,2908,4351,7137,6276,5940
2152,2060,2350,2693,2875,4393,6775,6055,7408
1732,973,828,5608,3542,3492,5858,7105,6256
375,1384,2193,2882,5252,4247,6598,7565,7452
681,1583,285,4115,4434,4843,7280,7759,6637
822,530,2125,3473,4318,2568,7172,7339,6421
799,1942,1635,5219,5291,4570,6299,6853,6996
272,693,613,3836,5134,3685,5843,6320,6328
2234,2247,450,4884,5500,2823,7564,6212,6944
580,1905,250,2599,5161,3574,7822,7338,7788
1013,1357,2126,2649,5552,5142,6246,5799,7287
1640,485,905,3003,5143,4148,5896,7157,7179
1853,857,1121,3330,4529,2789,7352,7622,7289
2448,1463,2140,5155,3941,5278,6599,7813,6824
377,727,1303,3475,5150,4000,6314,6142,7529
839,1842,1218,5327,2879,3490,6266,6849,5996
228,2008,1987,3232,2801,5317,7789,6630,6329
1330,2016,1218,4464,4310,5176,7352,6533,7632
645,1574,1591,4625,4440,3786,6963,5709,7864
2035,2135,1906,3551,3572,3449,7597,7678,6532
710,399,1022,3073,4506,4094,7885,7122,6905
2144,1664,2050,2919,5008,3992,6251,7355,7670
1520,1361,855,4177,4832,5539,6180,6733,5723
2097,1379,1470,4889,2548,4309,7944,6674,7205
1246,2295,967,2880,2581,3404,6219,6116,7075
1501,1934,1776,4513,2968,2531,7159,6462,7806
2121,2161,988,5402,4597,4923,5954,6498,6381
968,2298,434,3097,3767,4101,6788,6475,5757
1774,1264,1625,2581,5636,2843,7994,6947,7799
1844,2460,2449,4175,4357,2779,7484,7097,5927
2479,1855,2203,2520,4226,3260,7212,7484,6330
1044,1859,1762,4845,5138,2838,6013,6169,6227
2287,1661,1389,3236,3337,5553,5777,7890,7027
1289,1128,920,4807,3197,5279,6080,6865,5768
142,1941,1789,5567,5646,3274,7582,7276,5777
2289,2236,1422,3366,3879,3838,7660,6867,7160
1286,1744,2119,3660,4774,3374,7172,6525,7293
813,649,697,3295,5399,5162,6955,7057,7441
1652,2335,496,3521,3865,3336,6481,7900,7571
1183,227,993,2716,5334,5223,7215,7661,7989
622,105,1424,4914,2513,4753,7752,7595,5815
1622,2406,1131,4174,2924,3080,7698,6352,7863
2318,315,1165,4059,3284,3463,7046,7975,7686
1916,848,2420,4864,3212,3428,7446,7521,5972
1570,979,1703,3094,3615,5407,6151,6002,7011
808,844,432,4792,4574,3672,6792,7382,6340
975,1733,1622,3971,3283,2988,6755,6375,6723
379,284,346,5079,4696,3858,7060,6775,7990
176,795,1964,4141,4472,2634,6233,6036,7798
1075,1030,2269,4221,5073,2645,7499,6888,6785
744,1206,1351,4236,5693,3207,6740,7325,7125
2348,118,1222,4579,4623,2781,6796,7782,7086
1764,1745,971,5558,5204,5454,7264,7856,7127
167,1234,2485,4391,3234,2786,7595,6198,7549
2055,351,1511,4023,4171,5311,5741,6973,7752
109,1780,1076,4653,4312,5348,6351,6501,7717
1304,1703,2346,3391,3949,3607,6322,7620,6065
569,1780,2175,3374,4871,2718,7494,7694,7833
1308,1814,1735,5575,4534,3407,6401,6580,6299
2036,2366,447,5526,4651,5226,7767,7233,7377
1255,1018,660,2624,3424,4338,7859,6851,5932
212,625,2405,5175,4227,5341,7756,7703,6033
2395,2156,706,3120,4009,2885,6763,5885,5763
2188,1420,1336,3911,5344,4255,7335,6730,6220
577,1877,1291,4572,3306,3251,7494,6541,7681
2373,2158,1987,3992,5056,5317,7892,6150,7128
694,1330,322,5173,5608,4873,7154,7789,6790
486,427,1182,3573,5423,2696,7137,7479,7706
791,933,1971,3814,3708,4751,7861,6408,6922
2248,1031,1449,4897,4021,3935,6060,6456,7224
1009,1303,1377,3581,4847,3515,6505,5752,6106
1072,451,224,4818,5204,3800,5908,7014,6550
1124,2386,161,3477,5174,4108,6146,6792,5833
2135,1319,671,3546,2522,4099,6027,6059,7383
2252,2035,2141,3896,4339,5544,6297,6766,5868
1812,1785,381,4737,3604,3866,6580,7428,6110
1516,583,2094,5220,3049,3878,5982,5708,6205
325,2386,2125,3211,2563,4341,6003,7941,6090
145,502,2107,4799,3542,4958,7800,6643,7593
2464,1034,1392,5539,4995,4341,6617,7423,7160
1894,2303,442,3946,3113,3309,7090,6948,7258
1638,152,2159,4562,4648,3146,7356,5743,6736
2323,1305,2035,4564,3041,4683,7805,6539,5998
1075,1658,2065,5014,2743,3088,6957,6276,6192
2293,733,2221,3627,4521,2964,7628,5866,6467
2351,883,639,3835,2904,5579,7186,5892,7558
1422,726,2173,4531,3699,4895,7191,7355,7797
2350,2197,1953,4092,2795,3086,5752,6654,7601
1560,227,1329,4234,4225,3913,6077,6134,7421
1730,964,173,4335,4522,5611,6779,7770,7735
320,615,112,2697,3350,5051,5908,7090,7118
360,1053,1011,4462,2965,5178,7013,7818,6150
1061,2427,318,2943,4157,2863,6578,6241,6741
450,2264,531,5407,2929,3902,7226,6552,5784
1921,583,1070,3803,3164,5098,6520,7386,7485
851,2122,2246,3520,3053,3741,7591,6545,7223
536,701,670,3367,5677,5261,7545,6047,5712
928,2140,1754,5074,4961,5453,7728,7224,6320
1838,2244,2088,3494,5623,5136,7942,7464,6044
1453,2493,529,5586,3854,3660,5988,7482,6032
1778,1039,445,5324,2824,5394,7173,6913,7991
1753,1468,2118,3678,4520,2817,7817,7456,6843
358,1514,467,2630,2580,3881,7444,7164,7827
1329,972,1858,5538,3509,4362,6426,5748,7405
1100,503,652,3357,2804,4263,6458,7783,7301
1930,1670,154,4978,4187,4660,7822,6740,7035
2061,931,1151,3271,2816,4561,5894,6672,6848
2014,749,528,5162,5400,2708,6129,6837,7141
1918,187,2064,4283,3948,2559,6458,6017,5724
2227,2103,1054,5099,3712,4494,6901,7162,7616
1605,167,2042,3960,4199,3747,6519,7969,6187
511,1194,471,3212,3405,4240,7536,6891,5791
2370,2373,2095,3043,3500,4417,6528,7685,7472
1457,830,1777,2999,4122,3786,7884,7333,6754
919,1914,2143,3977,4626,4764,6698,5852,7367
888,1884,2440,2769,4941,2586,6415,6928,7227
684,973,1416,4921,4486,5635,7462,7364,7553
678,768,2301,5379,5306,5554,6777,6017,7951
1984,2042,799,3034,3794,4724,6293,5835,7989
676,2007,2388,3295,3965,3818,6979,6422,6858
392,985,2485,3990,4145,5468,6350,7942,7963
1467,600,1022,4469,5398,5435,5923,6406,6126
1081,2242,1823,3267,3862,5017,7309,6461,7963
1610,1576,578,5532,2923,4757,5895,7229,6056
1207,2436,2424,2859,4967,3688,7990,6208,7012
1635,146,2113,3986,4178,3079,5830,6826,6488
1340,486,1329,2574,4881,3244,7480,6342,6246
1044,1107,1896,3771,4626,2675,5968,7667,7288
1506,559,1058,3111,3937,5330,6832,5833,6801
1484,2157,1573,4813,3907,3896,6192,7401,7016
441,414,2442,4543,2611,5412,7088,5710,6887
518,1433,1206,3003,3834,5574,7623,6092,6507
1890,2358,919,3274,4131,4545,7382,7172,7118
2191,387,1484,4812,3351,4248,7673,5763,7277
1313,2305,2395,5489,3573,4400,7419,7550,5945
1540,504,1085,3576,4159,4636,7618,6339,7601
270,1188,1846,3854,4204,3752,7744,7124,6001
222,121,385,3607,5373,3790,6121,5784,6434
2175,1750,567,3993,4209,2525,6076,6833,6071
2194,589,521,2835,4601,4544,6306,7435,7590
741,2396,367,3612,3370,3905,7875,6622,6844
2270,2318,2186,3657,4207,4021,6308,7137,5855
2322,1676,1326,2756,4576,3626,6093,7648,6771
910,1094,1368,3976,3259,4982,6113,7900,7834
1330,1000,854,5672,4893,2558,5851,6771,6777
863,862,1441,4947,3345,3939,5848,7170,6936
724,336,2065,2522,4166,5562,6937,7000,7195
1602,1635,2391,4175,4791,5671,7536,6414,5830
2230,2369,276,3645,3941,4234,6423,7740,7191
1469,1037,1689,2942,4036,2971,7302,7345,7764
599,1366,403,5612,4195,2568,7429,6181,7799
231,869,483,4797,3058,4682,6969,7315,7505
612,1930,1869,3071,4952,5028,5867,7821,7576
247,1232,1700,5113,5243,5016,7749,5965,5832
1155,2411,1795,4626,4377,5131,7158,7253,7255
641,1115,1546,4539,5387,3556,6280,7699,7141
1230,243,1902,5240,3619,2583,6525,6407,7066
2150,288,348,3376,3986,4929,6131,6562,6038
1871,131,1849,4083,4007,4396,5848,6357,6259
1335,2103,620,3457,4752,2574,5968,6933,7807
507,2312,1436,3545,4445,5647,5920,5751,7352
2292,449,892,3207,2696,4037,6624,6706,7483
1646,536,2432,2945,4016,4891,6809,6725,7336
1298,2325,2102,4990,5504,5158,7518,5882,7885
1004,1946,1361,4035,5650,5065,5785,7877,7933
289,640,2140,3925,4222,2911,6063,5724,7826
2144,583,922,3181,5651,2606,7595,7548,7637
170,1651,1308,5290,4743,3522,7495,6284,7088
1375,500,472,4449,4299,3546,6121,7948,5763
791,364,559,4627,3572,4462,6635,7495,6853
1347,1996,876,3317,5276,2837,6798,6045,6485
1125,1391,1334,4702,4179,2770,6072,7797,7718
369,316,988,3524,3163,5150,6141,7654,6157
271,392,2083,5436,3907,3881,7564,7539,5951
1497,1759,2360,3270,4767,2864,7234,5864,5869
552,1753,1648,2849,2801,3047,7707,5914,6262
1417,765,1336,3765,4711,3010,7224,7938,6627
511,922,356,3487,5006,4617,7978,5975,7622
540,507,1566,5321,4469,2532,6317,6183,7159
414,764,1061,3615,5016,5261,6567,6892,6631
428,1575,1622,4848,4484,5686,6336,6806,6545
1288,287,1253,3575,4727,3554,6938,6772,6275
1941,100,807,4242,3403,5168,6260,7159,6802
175,2303,1695,2703,4549,4055,7887,6264,5886
1114,1044,365,4092,3783,2885,7691,6367,6398
2493,923,1279,3009,2954,2682,6732,7956,7230
1248,1672,1098,4349,3667,4447,6484,6127,6916
672,2282,1399,3783,2886,3536,7051,6055,7195
1090,1530,1931,4240,4006,3310,6964,6001,6000
893,1903,670,5056,5063,4532,6885,6244,5959
1049,1558,424,4255,4792,3293,7968,5788,6448
1598,1466,1917,4622,4855,3164,7965,6766,6215
1010,1878,2008,2991,5283,4237,6460,7332,7449
1211,2066,1986,3243,4645,3540,7306,6710,7807
2192,1509,2428,3450,2688,4307,7066,7596,6953
506,970,622,4772,2553,5243,5838,7742,5944
1772,1464,2085,3464,3078,5694,6856,7007,6270
2106,1226,154,4479,3662,5505,6096,7087,5918
1381,118,2439,4591,5669,2970,7878,5913,6116
1395,1796,2029,3842,3375,2824,6487,7348,6509
1727,1022,2302,5276,3642,2574,7518,6481,6342
521,586,1755,4138,5617,4535,7221,5891,6234
1828,337,771,4124,3086,5280,6339,6803,6182
1816,340,1465,2552,3246,4492,6382,6530,6816
881,791,1840,4072,3837,3334,7693,7671,7484
758,2081,1765,3693,3920,3592,6963,6117,7337
464,819,792,4025,4117,3087,6646,7661,5890
1404,544,1805,4483,2839,5395,5936,6367,5801
2350,1474,129,3067,4244,3093,7777,5961,6899
427,594,1444,3001,3736,3236,6224,6251,5757
1859,325,664,4849,3794,3417,7173,5842,6426
596,1504,2185,2638,4944,4628,6113,5861,6902
1546,1159,1840,4428,3849,3409,5821,6457,7228
1922,1961,2411,4558,2973,5359,6928,7763,5875
2385,633,767,4117,3400,4258,7151,7211,7970
2297,2221,280,3206,5162,5319,6639,6371,7644
1630,1944,1260,4113,4076,5175,7285,6802,6937
2428,1971,1439,4521,3682,2512,7075,7567,7640
1563,1270,2358,4527,5407,4176,6219,6711,5719
2082,693,1781,4285,3742,5045,7025,5783,7506
1056,1913,2061,3730,5324,2950,7816,7343,5799
1284,253,172,5242,5140,3242,5889,7034,7305
1101,738,1753,3540,4045,5016,7136,6570,6935
2055,222,1114,3933,5291,5422,7747,6451,6417
990,120,767,5505,3485,3538,7605,7964,5792
835,1995,1066,5648,5159,3403,7024,7536,6132
1460,2156,1692,2739,4379,2599,6794,7673,5903
122,1810,1448,4416,5038,2513,7617,6812,7729
315,739,1912,4921,5456,3274,6936,6828,7792
1756,2344,1068,3576,5284,4263,6298,5912,6793
2007,2027,288,4872,3346,3078,7277,6320,7605
1511,1282,1137,4020,2910,3283,7392,5903,6607
2278,2165,2478,3721,4069,4947,5717,7673,7813
2129,1825,1521,5381,5171,4047,5962,7517,7395
1834,752,2249,5125,5159,3729,7183,6252,6992
2071,1377,482,4025,4883,4330,6739,6578,7892
288,161,1538,4134,3808,3612,7972,6191,7997
552,2233,991,3799,4021,4702,5962,6806,7857
1053,604,2382,3428,5238,4108,5913,7320,5750
1035,1370,2234,4909,2581,4529,7000,6469,6585
1515,389,435,3545,2690,3685,6940,7772,6458
2376,2417,2000,4199,4455,2537,6493,6946,7494
912,507,1822,3803,3815,5358,7523,7466,6959
763,1871,1591,3748,4463,4414,6138,7549,6378
572,906,278,4753,4417,4545,7646,7436,7348
1015,1426,1405,5449,2657,5391,7687,6736,6955
645,353,1342,5114,4781,2997,7294,7566,6269
1007,1341,450,4041,5098,4283,7001,7024,6875
1111,1590,2275,3996,2786,2755,7344,7247,7301
1597,2233,182,4221,2785,3656,7711,6972,7014
1867,1279,1304,2770,3438,3210,6796,6924,7204
130,1377,744,3042,4930,4587,6098,5782,6880
2156,1459,1451,5486,3309,4398,6335,6050,7278
1942,1419,1574,3944,4471,4226,5976,6047,7878
250,1116,1800,3438,3720,3421,6232,7226,7470
1378,1120,453,5180,4683,3814,5950,7487,7642
1026,856,257,4107,5201,4886,6363,7107,7959
703,1430,397,3636,5618,4931,7281,7477,6375
629,2178,1309,5013,3159,3359,7056,7106,7710
